Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
-6.0570374,-5.5178986,1.4708557,-0.17558289,-0.059783936,-0.87138367
-6.0666656,-5.927597,1.4900513,-0.20123291,0.072784424,-1.1355896
-5.5209045,-5.7718506,1.3339233,-0.316391,0.44326782,-1.1413879
-4.8500977,-6.5217743,0.8559265,-0.19207764,0.3320923,-0.91322327
-4.256241,-6.1791687,0.3587036,-0.19728088,-0.021911621,-0.81427
-4.6457367,-7.2573395,1.6077576,-0.88023376,-0.35513306,-1.2470703
-5.8887634,-6.653549,1.1441803,-1.5763092,-0.63186646,-1.5983276
-6.268631,-4.339096,1.1537781,-1.5121765,-0.9855652,-1.1948395
-8.535873,-12.022827,-0.030410767,-1.1154022,-0.98709106,-0.514328
-9.002304,-14.344482,2.5469666,-0.5955658,-0.9415741,-0.03968811
-7.0908966,-12.185745,1.2066193,-0.21957397,-0.23052979,-0.4159851
-5.270859,-8.951248,0.07046509,-0.18719482,0.29544067,-1.1673584
-4.470215,-8.517593,-0.104888916,-0.43275452,-0.32063293,-1.5210419
-3.5638123,-9.437622,1.3771667,-0.9892578,-1.1208649,-1.6948395
-3.330597,-8.354675,1.1777954,-0.9058838,-0.95684814,-1.5769348
-2.8377075,-7.1974335,0.21939087,-0.5442505,-0.61872864,-1.3744354
-3.4003143,-9.106995,0.28904724,-0.35090637,-0.6657715,-1.16185
-4.073517,-10.99498,0.9328003,-0.34725952,-0.7540283,-1.0995483
-3.2921143,-10.511002,0.4860077,-0.3955078,-0.73417664,-1.0894623
-2.9386902,-10.367249,0.6013031,-0.45202637,-0.8927002,-1.3707733
-2.7391357,-9.20282,1.0769196,-0.33869934,-0.93392944,-1.5421143
-1.9216766,-8.658951,0.51724243,-0.1084137,-0.6223755,-1.4333801
-1.625946,-8.639786,0.3635254,-0.08457947,-0.473938,-1.3408356
-1.6067047,-9.394501,0.84632874,-0.17193604,-0.61169434,-1.3460236
-1.8952332,-10.841644,1.2114258,-0.22721863,-0.61535645,-1.4068146
-1.5706482,-11.3519745,1.4179993,-0.23608398,-0.49012756,-1.4233093
-0.9575653,-9.785034,0.71180725,-0.20675659,-0.26348877,-1.3759613
-0.039123535,-9.516678,-0.7654419,-0.18598938,-0.20149231,-1.2418823
-0.99842834,-8.5104065,0.15933228,-0.33137512,-0.6752167,-1.1981964
-0.3083954,-8.587067,0.54125977,-0.39796448,-0.8734436,-1.0192108
-1.4239807,-10.10849,0.9351959,-0.49996948,-0.9122467,-0.975235
-0.8373413,-11.637085,0.5845032,-0.33320618,-0.8868866,-0.8756561
-0.51756287,-12.463684,0.34188843,-0.35214233,-0.7683716,-0.72325134
-0.3877411,-11.56041,0.9568176,-0.29197693,-0.8783264,-0.59832764
1.004364,-12.50441,0.36831665,-0.13131714,-0.7140198,-0.4025421
1.7304382,-12.030029,0.8175049,-0.016174316,-0.47546387,-0.21684265
1.5164642,-12.662537,1.5188904,0.11608887,-0.35298157,-0.03388977
1.2303467,-12.018051,1.4084015,0.2697296,-0.03656006,0.14602661
0.9298096,-11.716156,0.7814789,0.4273224,0.30981445,0.30697632
0.7566986,-9.782639,0.06086731,0.53178406,0.562088,0.477417
0.57398987,-7.0345154,-0.81347656,0.5519409,0.6931305,0.60935974
-0.5969238,-6.773346,-0.3282776,0.33538818,0.68029785,0.66130066
-1.6884613,-8.476852,1.2882996,0.14053345,0.24017334,0.71717834
-2.1573029,-10.000656,1.1537781,0.04095459,0.1561737,0.7889557
-1.625946,-9.667633,0.34910583,-0.03326416,0.25604248,0.7947693
-1.2749329,-8.833847,0.25541687,-0.055267334,0.21176147,0.62677
-0.9743805,-9.102188,0.65896606,-0.05557251,0.09631348,0.36593628
-0.99842834,-9.480743,0.6565552,-0.076034546,0.08744812,0.18603516
-0.96235657,-9.5142975,0.80789185,-0.06930542,0.03765869,0.137146
-1.3254242,-9.545441,0.8246918,-0.07237244,-0.04876709,0.101119995
-1.1643219,-9.401688,0.6301422,0.0030822754,0.03643799,0.06538391
-0.8733978,-10.142014,0.5868988,0.020187378,0.212677,0.15090942
-1.3206024,-10.436722,0.55326843,0.0039978027,0.21572876,0.24833679
-1.0946045,-10.369644,0.43075562,-0.04396057,0.045303345,0.33203125
-1.5417938,-9.830551,1.4708557,-0.11299133,-0.21707153,0.4798584
