Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
0.7653656,-9.837936,-0.2324524,0.062301636,-0.5539551,-0.09637451
0.8759613,-9.909805,-0.102752686,0.10231018,-0.49897766,-0.12509155
0.42636108,-10.036789,-0.6239929,0.10169983,-0.4592743,-0.1421814
0.0032043457,-10.024811,-1.0491486,0.09100342,-0.49287415,-0.12234497
0.286911,-9.933762,-1.0179291,0.122161865,-0.52615356,-0.07926941
0.52734375,-9.98407,-1.1356201,0.18417358,-0.5539551,-0.07286072
0.5802307,-10.031998,-1.9955444,0.16584778,-0.5722809,-0.08720398
1.2245941,-9.701355,-2.009964,0.16674805,-0.48461914,-0.09515381
2.1550446,-10.130234,-0.96507263,0.22814941,-0.4800415,-0.10308838
2.7969818,-9.775635,0.5289917,0.26541138,-0.49684143,-0.04322815
2.602234,-8.8771515,0.24554443,0.24830627,-0.20393372,-0.018173218
1.8136292,-8.754974,-0.37417603,0.13774109,0.09020996,-0.06674194
1.0274353,-9.809174,-0.41020203,0.09101868,0.14793396,-0.14433289
0.11619568,-10.096695,-0.90263367,0.0736084,0.21482849,-0.13638306
-0.70124817,-9.792404,-1.128418,0.07513428,0.15710449,-0.09240723
-0.10739136,-9.727707,-0.20603943,0.091934204,-0.027374268,-0.07316589
1.2582397,-9.667816,0.22392273,0.12246704,-0.09793091,-0.047195435
1.7727661,-9.684586,0.048583984,0.07269287,-0.08786011,-0.029785156
1.4674225,-9.694183,-0.08833313,0.021377563,-0.08265686,-0.011764526
1.0009918,-9.679794,-0.20603943,0.0018310547,-0.031967163,-0.01725769
0.6788025,-9.619888,-0.25888062,0.0012054443,0.020568848,-0.037734985
0.741333,-9.720535,-0.3573761,-0.011917114,0.08746338,-0.05177307
0.85191345,-9.761246,-0.364563,-0.024139404,0.10884094,-0.060028076
0.74612427,-9.8954315,-0.28530884,-0.042770386,0.0947876,-0.06460571
0.7004547,-10.022415,-0.19403076,-0.034210205,0.089904785,-0.06185913
0.6908264,-9.801987,-0.13398743,-0.023529053,0.06791687,-0.05329895
0.7677765,-9.68219,-0.14117432,-0.030548096,0.04408264,-0.04597473
0.96972656,-9.720535,-0.21325684,-0.027496338,0.045913696,-0.042633057
0.9913635,-9.890625,-0.16519165,-0.024139404,0.020568848,-0.05026245
0.92884827,-9.94574,-0.18682861,-0.034210205,0.008956909,-0.049957275
1.0731201,-9.722916,-0.18682861,-0.03604126,0.024536133,-0.040496826
1.0947418,-9.600739,-0.22764587,-0.027496338,0.03919983,-0.03315735
0.90000916,-9.732498,-0.29011536,-0.021392822,0.023925781,-0.036209106
0.7605591,-9.77803,-0.47746277,-0.023208618,0.008041382,-0.031936646
0.8831787,-9.722916,-0.57595825,-0.035736084,-0.027679443,-0.020339966
0.99617004,-9.651047,-0.6239929,-0.044296265,-0.08816528,-0.014221191
1.0995636,-9.708557,-0.6504059,-0.05467224,-0.10801697,-0.011779785
1.1428375,-9.698959,-0.57354736,-0.061706543,-0.090911865,-0.008117676
1.1885223,-9.708557,-0.47987366,-0.06414795,-0.050598145,-0.0068969727
1.2221832,-9.751663,-0.58555603,-0.06933594,0.018417358,-0.0020141602
1.1644745,-9.72052,-0.7561035,-0.07513428,0.059661865,-0.001083374
1.2558441,-9.691772,-0.86660767,-0.071777344,0.079208374,-0.003540039
1.3928833,-9.643845,-0.7464905,-0.0806427,0.09295654,-0.0059814453
1.2726746,-9.612717,-0.63360596,-0.073913574,0.09295654,-0.01574707
1.0562744,-9.639069,-0.6456146,-0.07543945,0.10884094,-0.024002075
0.9625244,-9.689377,-0.8882141,-0.07116699,0.14915466,-0.024612427
1.008194,-9.732513,-1.1716461,-0.039108276,0.1583252,-0.024917603
1.097168,-9.801987,-1.1308289,-0.03514099,0.09663391,-0.02583313
1.128418,-9.943344,-0.926651,-0.06689453,0.011108398,-0.02949524
1.0635071,-9.912201,-0.6816406,-0.09866333,-0.026763916,-0.026138306
0.9913788,-9.828354,-0.6167908,-0.102630615,-0.015777588,-0.0154418945
1.106781,-9.842712,-0.7368927,-0.086746216,0.028518677,-0.0041503906
1.2846985,-9.950531,-0.8113556,-0.06384277,0.053253174,-4.7302246E-4
1.3712616,-9.94574,-0.59036255,-0.042770386,0.042556763,0.0047302246
1.3544159,-9.881058,-0.41261292,-0.026275635,0.04499817,0.01512146
1.2702637,-9.782822,-0.4726715,-0.025970459,0.07218933,0.02305603
1.147644,-9.744492,-0.7008667,-0.025054932,0.10151672,0.023040771
1.0370483,-9.813965,-0.85697937,-0.02229309,0.12043762,0.017868042
0.955307,-9.818756,-0.8497772,-0.015579224,0.115859985,0.012359619
0.8976135,-9.792404,-0.81614685,-0.006713867,0.087768555,0.008087158
0.9649353,-9.792404,-0.82095337,-0.0033721924,0.07524109,0.009307861
1.017807,-9.758865,-0.92904663,-0.010696411,0.077682495,0.015106201
1.0586853,-9.737289,-0.97468567,-0.018325806,0.06669617,0.020309448
1.1428375,-9.722931,-0.9458618,-0.019851685,0.055999756,0.020309448
1.2005463,-9.727707,-0.91464233,-0.021377563,0.058441162,0.022750854
1.2414093,-9.713333,-0.9362488,-0.023529053,0.07279968,0.021835327
1.1981506,-9.691772,-0.9794922,-0.021087646,0.092041016,0.016326904
1.0587006,-9.701355,-1.0010986,-0.020767212,0.114349365,0.013885498
1.0153961,-9.730118,-1.065979,-0.027191162,0.13389587,0.01663208
1.106781,-9.734894,-1.0803833,-0.0388031,0.14762878,0.021224976
1.1716919,-9.725311,-1.0611572,-0.04460144,0.14274597,0.01939392
1.1308289,-9.730118,-1.0179291,-0.042160034,0.122283936,0.011749268
1.1091766,-9.696564,-0.9842987,-0.038482666,0.109451294,0.0062561035
1.0731201,-9.7109375,-0.9818878,-0.03970337,0.11647034,0.0022888184
0.986557,-9.763657,-0.9770813,-0.04031372,0.11402893,-0.0019989014
1.0130157,-9.773224,-0.99871826,-0.040924072,0.11463928,-0.001373291
0.9841614,-9.763657,-0.99150085,-0.044296265,0.106399536,-0.0029144287
0.9505005,-9.763657,-0.9674835,-0.041549683,0.08502197,-0.0032196045
0.9913635,-9.787628,-0.962677,-0.034210205,0.07157898,-0.004135132
1.044281,-9.7948,-0.95306396,-0.025665283,0.06149292,-0.007507324
1.0250244,-9.780426,-0.8978119,-0.016189575,0.0541687,-0.006591797
0.9913788,-9.763657,-0.95306396,-0.009170532,0.05630493,-0.001083374
1.0370483,-9.730118,-0.9963074,-0.008560181,0.06088257,0.0037994385
1.0490723,-9.758865,-1.0010986,-0.007949829,0.057525635,0.0037994385
1.0683136,-9.761246,-0.9770813,-0.0030517578,0.048675537,7.4768066E-4
1.116394,-9.751663,-0.9842987,9.1552734E-4,0.04560852,-1.6784668E-4
1.1260071,-9.694168,-1.0035095,-0.002746582,0.04774475,-7.7819824E-4
1.1188049,-9.672607,-1.0347443,-0.009780884,0.055389404,-0.001083374
1.116394,-9.737289,-1.008316,-0.013748169,0.06362915,-0.0014038086
1.106781,-9.77803,-0.9602814,-0.01802063,0.06791687,-0.002319336
1.0682983,-9.746887,-0.8978119,-0.018630981,0.06515503,-0.0020141602
1.0514832,-9.751663,-0.8954315,-0.015274048,0.063934326,-7.7819824E-4
1.0659027,-9.758865,-0.9242401,-0.015579224,0.07585144,0.0019683838
1.0731201,-9.782822,-0.93865967,-0.017715454,0.08470154,0.0041046143
1.0346375,-9.799606,-0.89302063,-0.013442993,0.07493591,0.007156372
1.0034027,-9.7948,-0.8978119,-0.011306763,0.07035828,0.0135650635
0.99858093,-9.787628,-0.91944885,-0.013442993,0.07249451,0.019989014
1.0298309,-9.804382,-0.9074402,-0.008865356,0.07829285,0.022125244
1.0394592,-9.825958,-0.90263367,0.0033569336,0.081344604,0.020584106
1.0274353,-9.849915,-0.9434662,0.009460449,0.08287048,0.022735596
1.0202179,-9.799606,-0.9818878,0.0119018555,0.08287048,0.02607727
1.0490723,-9.725311,-0.99150085,0.013427734,0.08470154,0.030670166
1.0755157,-9.675003,-1.0059052,0.016479492,0.0801239,0.031280518
1.0899506,-9.698959,-1.0155182,0.018310547,0.06790161,0.028839111
1.0635071,-9.77803,-0.9842987,0.025650024,0.053863525,0.027618408
1.0514832,-9.773224,-0.99871826,0.02809143,0.04988098,0.031906128
1.1115875,-9.761261,-0.98669434,0.025344849,0.051712036,0.033737183
1.1500549,-9.742096,-1.0275269,0.02229309,0.065475464,0.034347534
1.1716919,-9.672607,-1.0635681,0.019241333,0.073410034,0.033432007
1.0995636,-9.619904,-1.0251312,0.024429321,0.058135986,0.027023315
1.0346375,-9.6462555,-1.0179291,0.025039673,0.052947998,0.020614624
1.0057831,-9.677399,-1.080368,0.017089844,0.053863525,0.021820068
1.0250244,-9.7109375,-1.0707703,0.014343262,0.046539307,0.022750854
1.0635071,-9.7109375,-1.0779877,0.010986328,0.03401184,0.02243042
1.1091766,-9.689377,-1.092392,0.0073242188,0.021484375,0.01876831
1.1428375,-9.725311,-1.1019897,0.003036499,0.010498047,0.014190674
1.1692963,-9.768448,-1.0419464,-0.0015258789,0.0053100586,0.012664795
1.1885223,-9.720535,-0.9867096,0.0012207031,-8.087158E-4,0.011138916
1.1789093,-9.689377,-0.9963074,0.0076293945,-0.00630188,0.006866455
1.1260071,-9.754074,-1.0779877,0.009460449,-0.0053863525,0.004425049
1.0418549,-9.7948,-1.1332092,0.0051879883,-0.004470825,0.004119873
1.0009918,-9.790009,-1.0515442,0.003967285,-0.0069122314,0.0065612793
1.0418701,-9.7109375,-0.9867096,0.012207031,-0.00630188,0.005645752
1.0274353,-9.708557,-0.96507263,0.018920898,-0.0066070557,0.0019836426
0.9408722,-9.727707,-1.0107269,0.01586914,-0.014862061,-0.0019836426
0.8976135,-9.768448,-1.0851746,0.010070801,-0.017303467,-0.0032043457
0.9192352,-9.715729,-1.065979,0.010681152,-0.027069092,-0.001373291
0.986557,-9.686981,-1.0251312,0.008850098,-0.031036377,-0.0023040771
