Acceleration x,Acceleration y,Acceleration z,Rotation x, Rotation y, Rotation z
0.03036499,0.5874634,9.825348,-0.0012359619,0.057510376,-0.03427124
0.06416321,0.546875,9.820572,-0.010406494,0.036132812,-0.015640259
0.114852905,0.570755,9.870819,-0.02659607,0.022384644,0.00390625
0.1269226,0.570755,9.856461,-0.039718628,0.04988098,0.023147583
0.10279846,0.4633026,9.758377,0.004562378,0.18426514,0.007873535
0.032791138,0.3821106,9.722488,-0.0055236816,-0.048477173,-0.009231567
0.0786438,0.2889862,9.698578,-0.0128479,0.1561737,0.005126953
0.22828674,0.27703857,9.822952,-0.046142578,-0.19111633,-0.017166138
0.100372314,0.3677826,10.011948,-0.033920288,-0.052749634,-0.060546875
0.069000244,0.23883057,9.954529,-0.033615112,0.13356018,-0.09169006
0.04244995,0.3080902,10.08609,-0.037582397,0.21847534,-0.1191864
-0.05168152,0.2460022,9.763168,-0.021392822,0.31254578,-0.15766907
-0.3630371,0.5397186,9.624405,-0.024459839,0.3131714,-0.17141724
-0.16513062,0.561203,9.885162,-0.1035614,0.21847534,-0.12895203
-9.918213E-4,0.5397186,9.95932,-0.12036133,0.16868591,-0.090164185
-0.09754944,0.3391266,9.782303,-0.057739258,0.19770813,-0.06970215
-0.11685181,0.32479858,9.897125,0.006088257,0.19007874,-0.058395386
-0.21339417,0.21733093,9.547882,0.07725525,0.16654968,-0.018692017
-0.39682007,0.10273743,9.509598,0.087646484,0.081329346,0.020401001
-0.2037201,0.31047058,9.806229,0.017700195,-0.033813477,0.0521698
-0.119262695,0.5731354,10.131546,-0.058044434,-0.03656006,0.082092285
-0.1796112,0.3033142,10.088486,-0.0546875,0.06636047,0.023147583
-0.3775177,0.33673096,9.708145,-0.02444458,0.1931305,-0.059310913
0.042434692,-0.03338623,10.272675,-0.055603027,0.23374939,-0.11703491
-0.3678589,-0.050094604,8.9953,-0.21260071,0.43380737,0.0927887
-0.7685089,0.580307,9.509598,-0.27674866,0.32385254,0.16914368
-0.5199127,0.9957886,10.114807,-0.26145935,0.056610107,0.14685059
-0.47647095,0.21496582,9.885147,-0.16830444,-0.010284424,-0.013809204
-0.5512848,-0.16711426,9.818176,-0.060791016,0.008651733,-0.10848999
-0.4161377,0.16958618,10.004761,0.030532837,-0.048171997,-0.0284729
-0.33888245,0.49195862,9.966492,0.14598083,-0.053970337,0.028945923
-0.49578857,0.45373535,9.720108,0.28128052,-0.058242798,0.0017547607
-0.68885803,-0.14801025,9.559845,0.32374573,-0.14529419,-0.033355713
-0.5271454,-0.26501465,9.299103,0.26081848,-0.27693176,0.03262329
-0.5126648,0.24362183,9.830139,0.07725525,-0.33312988,0.15968323
-0.26890564,0.47045898,10.04303,-0.1625061,-0.2518921,0.23573303
-0.05168152,0.651947,9.691391,-0.21748352,-0.041748047,0.24734497
-0.1313324,0.10273743,10.676941,-0.19854736,-0.042373657,0.24458313
-0.28097534,-0.28173828,8.653229,-0.039108276,-0.11413574,0.20884705
0.3513794,0.6543274,11.334763,0.06352234,-0.32214355,0.13157654
0.7471924,1.337265,11.227112,0.2128601,-0.07229614,0.010940552
-0.06375122,0.57792664,9.595718,0.5066986,0.6689911,-0.21661377
-0.9060669,-0.25068665,8.390091,0.50608826,0.828125,-0.24624634
-1.2922363,-0.19337463,8.579071,0.0015106201,0.5428467,-0.09291077
-0.903656,0.2507782,9.693787,-0.33935547,0.103027344,0.03933716
-0.37509155,0.5874634,10.181778,-0.24833679,-0.31817627,0.075683594
-0.008239746,0.7856598,10.330078,0.04763794,-0.43148804,0.030181885
0.0907135,0.6495514,10.385101,0.29533386,-0.2726593,-0.056259155
-0.3292389,0.42271423,9.913864,0.25715637,0.05996704,-0.050460815
-0.79745483,0.25317383,9.550262,-0.003692627,0.43963623,0.01889038
-0.93504333,0.3033142,9.306274,-0.13287354,0.55599976,0.019500732
-0.78297424,0.499115,9.272781,-0.05987549,0.17327881,0.0023956299
-0.44267273,0.503891,9.892334,0.07511902,-0.336792,2.593994E-4
-0.19891357,0.4203186,10.136322,0.07420349,-0.41436768,0.01828003
-0.35578918,0.16958618,10.038254,-0.060791016,-0.14956665,0.031097412
-0.11203003,0.7044678,9.753601,-0.13380432,0.115249634,0.04789734
-0.27130127,0.7307434,9.576569,-0.0388031,0.019042969,0.048828125
-0.5368042,0.3964386,10.06218,0.07847595,-0.25767517,0.020721436
-0.4837036,0.2603302,10.059784,0.063812256,-0.10771179,-0.015319824
-0.52957153,0.4012146,9.504822,-0.062332153,0.24964905,-0.02998352
-0.799881,0.5683594,9.531128,-0.099594116,0.15496826,-0.013183594
-0.6960907,0.613739,9.777512,-0.011627197,-0.108932495,-0.0024871826
-0.2616577,0.537323,9.787079,0.06840515,-0.26287842,0.008804321
-0.0034179688,0.518219,9.808609,0.033584595,-0.27142334,0.014007568
0.040039062,0.39881897,9.942566,-0.05316162,-0.17552185,-0.011657715
-0.19168091,0.23405457,10.076523,-0.07484436,-0.08052063,-0.060516357
-0.42819214,0.23405457,9.799042,-0.018951416,0.0068206787,-0.095947266
-0.404068,0.38450623,9.633987,0.03755188,-0.00630188,-0.07548523
-0.21580505,0.546875,9.844482,0.03541565,-0.1113739,-0.022338867
-0.18200684,0.38450623,9.9066925,-0.0043029785,-0.094573975,0.009414673
-0.5778351,0.11705017,9.8134,-0.041259766,-0.0017242432,2.593994E-4
-0.044448853,0.52059937,9.734451,-0.0864563,0.09875488,0.07936096
-0.23510742,0.61849976,10.098053,-0.019561768,-0.023712158,0.062561035
-0.34855652,0.35105896,10.1171875,0.021972656,0.1277771,0.055236816
-0.4740448,0.15525818,9.495239,0.004562378,0.31227112,0.047286987
-0.6647186,0.28659058,9.483276,-0.01864624,0.17115784,0.096450806
-0.442688,0.4250946,9.839706,0.0027313232,-0.04600525,0.15541077
-0.2761383,0.4107666,9.818192,0.03173828,-0.110458374,0.15907288
-0.08546448,0.44180298,9.842102,0.02166748,-0.10862732,0.13342285
-0.3413086,0.48718262,9.918655,-0.018035889,-0.041427612,0.1187439
-1.091919,-0.057250977,9.779892,-0.06752014,0.050201416,0.15570068
-1.4032593,-0.7234802,9.693787,-0.07575989,0.05935669,0.29193115
-1.2681122,-0.69721985,9.729675,-0.011932373,-0.06526184,0.43702698
-0.9181366,-0.27934265,9.95932,0.11543274,-0.22805786,0.53474426
-0.49577332,0.12661743,9.775116,0.16888428,-0.16543579,0.60224915
-0.08547974,0.4203186,9.483276,0.07481384,-0.11412048,0.65356445
0.8775177,1.3109894,9.681824,0.007003784,-0.18772888,0.65449524
2.943512,3.9209595,9.445023,0.003036499,-0.24882507,0.4703064
1.0609436,1.4662018,10.870697,-0.12738037,-0.30563354,-0.1552124
0.032806396,-0.25546265,9.822952,-0.045532227,-0.05822754,-0.26213074
-0.04927063,-0.009506226,10.045425,0.059539795,0.094192505,-0.121017456
-0.06616211,0.56837463,10.028671,-0.014678955,0.2722473,-0.06512451
-0.23271179,0.656723,9.846893,-0.06568909,0.40449524,-0.1280365
-0.38475037,0.480011,9.708145,0.0015106201,0.36021423,-0.1915741
-0.5368042,0.3677826,9.66748,0.07481384,0.29179382,-0.21295166
-0.69851685,0.3534546,9.58374,0.058624268,0.24385071,-0.19798279
-0.68644714,0.35585022,9.598099,0.008224487,0.15496826,-0.17416382
-0.36062622,0.46568298,9.873184,0.003036499,0.028808594,-0.15400696
-0.17720032,0.6017914,9.94017,0.021972656,0.037368774,-0.16499329
-0.27130127,0.45137024,9.873184,0.011291504,0.107925415,-0.1882019
-0.38233948,0.29852295,9.856461,-0.024459839,0.16046143,-0.19248962
-0.44992065,0.40838623,9.803818,-0.029342651,0.17848206,-0.1933899
-0.623703,0.52775574,9.679428,0.015563965,0.13664246,-0.17262268
-0.5657654,0.4585266,9.921036,0.0460968,-5.0354004E-4,-0.14634705
-0.40405273,0.532547,9.954529,0.073287964,0.017211914,-0.122528076
-0.53437805,0.546875,9.744034,0.068099976,0.1277771,-0.11244202
-0.6960907,0.31524658,9.679443,0.018615723,0.15649414,-0.093811035
-0.7757416,0.37495422,9.60289,0.0051727295,0.13418579,-0.065719604
-0.76849365,0.3868866,9.600494,0.009750366,0.06425476,-0.044952393
-0.6695404,0.42271423,9.76796,-0.0042877197,-0.015472412,-0.01928711
-0.7057495,0.503891,9.755997,-0.032089233,-0.03807068,0.014923096
-0.67196655,0.4346466,9.782303,-0.051635742,-0.06587219,0.054626465
-0.5199127,0.532547,9.94017,-0.033615112,-0.09732056,0.076309204
-0.51750183,0.6161194,9.944962,0.0027313232,-0.07685852,0.054016113
-0.5223236,0.47045898,9.918655,0.017684937,-0.023101807,0.019500732
-0.5392151,0.46090698,9.794266,0.021972656,0.033096313,-0.006149292
-0.6116333,0.50149536,9.72966,0.023803711,0.06149292,-0.008300781
-0.6043854,0.499115,9.669876,0.016174316,0.05050659,0.003326416
-0.6647339,0.4203186,9.698578,-0.0058288574,0.006210327,-0.00340271
-0.67196655,0.4298706,9.77272,-0.024459839,-0.03501892,-3.5095215E-4
-0.59954834,0.42269897,9.83252,-0.029342651,-0.062805176,0.02041626
-0.5995636,0.499115,9.815796,-0.0128479,-0.0637207,0.026824951
-0.55851746,0.5015106,9.842102,-0.005203247,-0.04663086,0.024383545
-0.6285095,0.47045898,9.806229,-0.0128479,-0.020965576,0.02468872
-0.68885803,0.4346466,9.736847,-0.040023804,0.006210327,0.072647095
-0.5271454,0.4155426,9.715317,-0.092559814,0.002243042,0.17497253
-0.48127747,0.42749023,9.7009735,-0.108444214,-0.09794617,0.22138977
-0.4740448,0.53492737,9.880371,-0.023239136,-0.17552185,0.15571594
-0.3533783,0.518219,9.942566,0.049468994,-0.17337036,0.05432129
-0.32200623,0.4441986,9.873199,-0.003692627,-0.07992554,0.011550903
-0.3678589,0.3916626,9.830139,-0.066604614,-0.0050811768,0.0072784424
-0.3775177,0.42747498,9.854065,-0.035446167,0.008346558,-0.0030975342
-0.39198303,0.46090698,9.892334,0.025939941,0.019348145,-0.004623413
-0.44508362,0.44180298,9.849274,0.029922485,0.046844482,-4.5776367E-5
-0.5319824,0.42507935,9.755981,-0.0061187744,0.07432556,0.0011749268
-0.5199127,0.4059906,9.739227,-0.012237549,0.050811768,-0.0030975342
-0.48854065,0.4346466,9.801437,0.014038086,-8.087158E-4,-0.001876831
-0.47888184,0.45613098,9.806213,0.03327942,-0.023406982,-0.0052337646
-0.4837036,0.4489746,9.8134,0.020141602,-0.004776001,-0.0067596436
-0.49095154,0.42271423,9.822952,-1.5258789E-5,0.0211792,0.0014801025
-0.47647095,0.41792297,9.7894745,-0.0030670166,0.019958496,-3.5095215E-4
-0.48129272,0.4298706,9.803833,0.003036499,0.011413574,-0.0070648193
-0.5054321,0.4346466,9.7894745,0.0012054443,0.009887695,0.00819397
-0.49336243,0.44657898,9.799042,-0.0045928955,-0.0056915283,0.023162842
-0.4861145,0.475235,9.825348,0.0027313232,-0.011505127,0.013092041
-0.4861145,0.48240662,9.820572,0.00944519,-0.007827759,0.009429932
-0.47647095,0.4298706,9.803833,9.0026855E-4,-0.0035552979,0.003616333
-0.44508362,0.4346466,9.830139,-0.0045928955,-0.0056915283,-0.0055389404
-0.5005951,0.44657898,9.79187,-3.2043457E-4,0.010192871,-0.0037078857
-0.5150757,0.39404297,9.791855,-0.0042877197,0.014160156,8.69751E-4
-0.53437805,0.4489746,9.7894745,9.0026855E-4,0.0043792725,0.0027008057
-0.5054321,0.484787,9.79187,0.0066986084,-0.007522583,0.007583618
-0.5005951,0.4633026,9.784683,-3.2043457E-4,-0.00843811,0.011245728
-0.46440125,0.43940735,9.827744,-0.0073242188,-0.01789856,0.006668091
-0.42578125,0.4155426,9.846878,-0.002746582,-0.021560669,5.645752E-4
-0.44508362,0.41792297,9.822952,-0.0018310547,-0.0041503906,0.003921509
-0.46681213,0.4441986,9.822952,-3.0517578E-4,-7.9345703E-4,0.003921509
-0.46681213,0.4489746,9.820572,0.0061035156,0.0043945312,-3.5095215E-4
-0.4981842,0.44180298,9.801437,9.1552734E-4,0.019363403,0.004837036
-0.5199127,0.45137024,9.787079,-0.0015258789,0.014175415,0.002090454
-0.5005951,0.47521973,9.79187,0.008239746,-0.003540039,0.0011749268
-0.5150757,0.44180298,9.796646,0.0,0.0022583008,0.008804321
-0.49095154,0.44180298,9.7942505,-0.011306763,-0.008743286,0.007583618
-0.49336243,0.45373535,9.796646,-0.0036621094,-0.016067505,0.0023956299
-0.46922302,0.44180298,9.827744,9.1552734E-4,-0.022476196,0.0017852783
-0.47647095,0.4441986,9.820572,-0.0064086914,-0.0020141602,0.0017852783
-0.45233154,0.40838623,9.801437,-0.0048828125,-0.0072021484,-0.004623413
-0.47647095,0.4250946,9.799042,-0.0024414062,-0.007507324,-0.0024871826
-0.45715332,0.4346466,9.7894745,-0.007019043,-0.022476196,-6.5612793E-4
-0.45233154,0.45613098,9.8134,-6.1035156E-4,-0.041107178,-3.5095215E-4
-0.44508362,0.46806335,9.854065,0.0064086914,-0.038970947,0.0023956299
-0.44267273,0.43940735,9.854065,-0.006729126,-0.0017089844,0.0060577393
-0.44508362,0.42269897,9.808609,-0.013442993,0.025161743,0.0023956299
-0.45715332,0.44657898,9.806229,0.0012207031,0.02027893,0.0011749268
-0.5005951,0.46090698,9.784683,0.003967285,0.02180481,0.006668091
-0.4837036,0.46090698,9.77034,-0.0012207031,-0.008117676,0.0014801025
-0.44992065,0.46090698,9.818192,0.0073394775,-0.038970947,-9.613037E-4
-0.42578125,0.4441986,9.827744,0.0051879883,-0.03164673,0.003616333
-0.4474945,0.3964386,9.801437,-0.010070801,-0.012084961,0.0027008057
-0.4474945,0.42507935,9.815796,-0.0045776367,-0.02217102,-0.0021820068
-0.44026184,0.4489746,9.815796,0.010375977,-0.030426025,-0.0040130615
-0.4837036,0.4250946,9.799042,9.1552734E-4,-0.010864258,-3.5095215E-4
-0.46199036,0.4346466,9.79187,-0.003967285,-0.023086548,-4.5776367E-5
-0.41371155,0.4489746,9.825348,0.00579834,-0.031951904,5.645752E-4
-0.41130066,0.42507935,9.837311,-0.0015258789,-0.0124053955,-4.5776367E-5
-0.42337036,0.4298706,9.806213,-0.014053345,0.0053253174,-6.5612793E-4
-0.42819214,0.44180298,9.8134,-0.0021362305,-0.0026245117,-4.5776367E-5
-0.42578125,0.43225098,9.832535,0.002746582,-0.008117676,0.0023956299
-0.43544006,0.45135498,9.801437,-0.0036621094,-0.0068969727,0.0051574707
-0.425766,0.4346466,9.808609,-0.0048828125,-0.0056762695,0.0069732666
-0.40646362,0.43704224,9.822952,3.0517578E-4,-0.01423645,0.0051574707
-0.42095947,0.44657898,9.808609,9.1552734E-4,-0.010879517,0.0014801025
-0.42819214,0.45135498,9.815796,9.1552734E-4,-0.014831543,-4.5776367E-5
-0.4282074,0.44657898,9.8134,6.1035156E-4,-0.0053710938,0.002090454
-0.40888977,0.44180298,9.8134,-0.003967285,-0.005065918,-4.5776367E-5
-0.41853333,0.43702698,9.784683,-0.0048828125,-0.002319336,0.0045318604
